Log file open, 01/19/23 18:27:20
[2023.01.19-10.27.38:436][430]LogModuleManager: Shutting down and abandoning module PlanarCut (1007)
[2023.01.19-10.27.38:436][430]LogModuleManager: Shutting down and abandoning module CharacterAI (1005)
[2023.01.19-10.27.38:436][430]LogModuleManager: Shutting down and abandoning module TextureAlignMode (1003)
[2023.01.19-10.27.38:436][430]LogModuleManager: Shutting down and abandoning module BspMode (1001)
[2023.01.19-10.27.38:436][430]LogModuleManager: Shutting down and abandoning module GeometryMode (999)
[2023.01.19-10.27.38:436][430]LogModuleManager: Shutting down and abandoning module TemplateSequenceEditor (997)
[2023.01.19-10.27.38:436][430]LogModuleManager: Shutting down and abandoning module LevelSequenceEditor (995)
[2023.01.19-10.27.38:436][430]LogModuleManager: Shutting down and abandoning module ActorSequenceEditor (993)
[2023.01.19-10.27.38:436][430]LogModuleManager: Shutting down and abandoning module WaveTableEditor (991)
[2023.01.19-10.27.38:436][430]LogModuleManager: Shutting down and abandoning module ResonanceAudioEditor (989)
[2023.01.19-10.27.38:436][430]LogModuleManager: Shutting down and abandoning module OpenXRInput (987)
[2023.01.19-10.27.38:436][430]LogModuleManager: Shutting down and abandoning module GooglePADEditor (985)
[2023.01.19-10.27.38:436][430]LogModuleManager: Shutting down and abandoning module AudioCaptureEditor (983)
[2023.01.19-10.27.38:436][430]LogModuleManager: Shutting down and abandoning module AndroidFileServerEditor (981)
[2023.01.19-10.27.38:436][430]LogModuleManager: Shutting down and abandoning module WmfMediaFactory (979)
[2023.01.19-10.27.38:436][430]LogModuleManager: Shutting down and abandoning module WmfMediaEditor (977)
[2023.01.19-10.27.38:436][430]LogModuleManager: Shutting down and abandoning module MicrosoftOpenXREditor (975)
[2023.01.19-10.27.38:436][430]LogModuleManager: Shutting down and abandoning module WebMMediaFactory (973)
[2023.01.19-10.27.38:436][430]LogModuleManager: Shutting down and abandoning module WebMMediaEditor (971)
[2023.01.19-10.27.38:436][430]LogModuleManager: Shutting down and abandoning module WebMMedia (969)
[2023.01.19-10.27.38:436][430]LogModuleManager: Shutting down and abandoning module CameraShakePreviewer (967)
[2023.01.19-10.27.38:436][430]LogModuleManager: Shutting down and abandoning module MediaPlayerEditor (965)
[2023.01.19-10.27.38:436][430]LogModuleManager: Shutting down and abandoning module MediaCompositingEditor (963)
[2023.01.19-10.27.38:436][430]LogModuleManager: Shutting down and abandoning module SequenceRecorder (962)
[2023.01.19-10.27.38:436][430]LogModuleManager: Shutting down and abandoning module OpenExrWrapper (959)
[2023.01.19-10.27.38:436][430]LogModuleManager: Shutting down and abandoning module ImgMediaFactory (957)
[2023.01.19-10.27.38:436][430]LogModuleManager: Shutting down and abandoning module ImgMediaEditor (955)
[2023.01.19-10.27.38:436][430]LogModuleManager: Shutting down and abandoning module AvfMediaFactory (953)
[2023.01.19-10.27.38:436][430]LogModuleManager: Shutting down and abandoning module AvfMediaEditor (951)
[2023.01.19-10.27.38:436][430]LogModuleManager: Shutting down and abandoning module AndroidMediaFactory (949)
[2023.01.19-10.27.38:436][430]LogModuleManager: Shutting down and abandoning module AndroidMediaEditor (947)
[2023.01.19-10.27.38:436][430]LogModuleManager: Shutting down and abandoning module SmartSnapping (945)
[2023.01.19-10.27.38:436][430]LogModuleManager: Shutting down and abandoning module SessionServices (943)
[2023.01.19-10.27.38:436][430]LogModuleManager: Shutting down and abandoning module MeshPaint (941)
[2023.01.19-10.27.38:436][430]LogModuleManager: Shutting down and abandoning module VirtualTexturingEditor (939)
[2023.01.19-10.27.38:436][430]LogModuleManager: Shutting down and abandoning module PlacementMode (938)
[2023.01.19-10.27.38:436][430]LogModuleManager: Shutting down and abandoning module FoliageEdit (935)
[2023.01.19-10.27.38:436][430]LogModuleManager: Shutting down and abandoning module LandscapeEditor (933)
[2023.01.19-10.27.38:436][430]LogModuleManager: Shutting down and abandoning module SceneDepthPickerMode (931)
[2023.01.19-10.27.38:436][430]LogModuleManager: Shutting down and abandoning module ActorPickerMode (929)
[2023.01.19-10.27.38:436][430]LogModuleManager: Shutting down and abandoning module ViewportSnapping (927)
[2023.01.19-10.27.38:436][430]LogModuleManager: Shutting down and abandoning module ViewportInteraction (925)
[2023.01.19-10.27.38:436][430]LogModuleManager: Shutting down and abandoning module ClothPainter (923)
[2023.01.19-10.27.38:436][430]LogModuleManager: Shutting down and abandoning module SkeletalMeshEditor (922)
[2023.01.19-10.27.38:436][430]LogModuleManager: Shutting down and abandoning module LogVisualizer (919)
[2023.01.19-10.27.38:436][430]LogModuleManager: Shutting down and abandoning module IOSPlatformEditor (917)
[2023.01.19-10.27.38:436][430]LogModuleManager: Shutting down and abandoning module AndroidPlatformEditor (915)
[2023.01.19-10.27.38:436][430]LogModuleManager: Shutting down and abandoning module PIEPreviewDeviceProfileSelector (914)
